,000001.SZ,000002.SZ,000063.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000651.SZ,000661.SZ,000708.SZ,000733.SZ,000768.SZ,000776.SZ,000786.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,600000.SH,600009.SH,600061.SH,600085.SH,600089.SH,600104.SH,600111.SH,600115.SH,600132.SH,600150.SH,600161.SH,600176.SH,600183.SH,600188.SH,600196.SH,600219.SH,600600.SH,600660.SH,600674.SH,600690.SH,600741.SH,600760.SH,600795.SH,600803.SH,600809.SH,600875.SH,600886.SH,600887.SH,600893.SH,601607.SH
2024-05-21,0.0,4.799744572367362e-10,1.0856328223816139e-11,0.0,1.4656167177924686e-10,0.0,0.0,0.0,0.03845171157424083,0.0,9.958396575242427e-11,4.05020959508847e-11,0.0,1.3827780274807965e-10,0.027884324364410042,0.0,0.0694882018359675,0.0,4.7692516098702316e-11,0.07066054421456869,0.10716061225150192,0.0,0.0,0.324295977774466,0.0,1.92666149890102e-12,8.751750905039325e-11,7.89356533292296e-11,0.0,0.0,0.07420069441096683,8.691591281704487e-11,5.550373993807895e-11,0.0,7.104023469154561e-11,3.152671997367438e-10,0.0,0.0,1.8465407372712847e-11,3.0542783576772106e-11,3.243852692893326e-11,0.0,0.057820549643655725,0.0,0.0,7.983268433265176e-11,2.6582157654602068e-11,0.0,8.24109221564557e-11,6.92113189459451e-11,0.0,0.05541230504268926,0.17462507688749365
2024-05-22,0.0,4.909670173899067e-10,1.0884600678326678e-11,0.0,1.4637796069748596e-10,0.0,0.0,0.0,0.038646838817592816,0.0,9.901717282430506e-11,4.047257197592868e-11,0.0,1.405785646691508e-10,0.027558725057637,0.0,0.06830414362338513,0.0,4.753332692033194e-11,0.07002309269825337,0.10757042875086198,0.0,0.0,0.3285491020246725,0.0,1.9419536063165073e-12,8.567815314903355e-11,8.127897427990263e-11,0.0,0.0,0.07532006157045534,8.558158360750182e-11,5.483206440341886e-11,0.0,7.166849193630693e-11,3.075673695959746e-10,0.0,0.0,1.822333658377777e-11,3.0385239755610725e-11,3.1980356045141044e-11,0.0,0.0566654733455544,0.0,0.0,7.952963358556533e-11,2.6440025838094927e-11,0.0,8.194677429551053e-11,6.982156698135506e-11,0.0,0.05492672216531828,0.17243540994356257
2024-05-23,0.0,5.041945500465619e-10,1.0798794949925298e-11,0.0,1.4741986011603133e-10,0.0,0.0,0.0,0.03752794199065697,0.0,9.916507916919836e-11,4.000688644558841e-11,0.0,1.3969374365858172e-10,0.027349329128329696,0.0,0.06833086227935792,0.0,4.607189942434683e-11,0.07001329199337342,0.10596548427328112,0.0,0.0,0.33136487213689164,0.0,1.917934845185135e-12,8.558304410877593e-11,7.998430763926333e-11,0.0,0.0,0.07436499517197015,8.45741937360606e-11,5.485612623757229e-11,0.0,7.288367148063716e-11,3.1178972238721684e-10,0.0,0.0,1.805760332582051e-11,3.0228334299882657e-11,3.210520666083551e-11,0.0,0.05760158525059768,0.0,0.0,7.937522859598057e-11,2.6480631868315126e-11,0.0,8.213141745067325e-11,7.164048385445396e-11,0.0,0.05452243352431972,0.17295920223226283
2024-05-24,0.0,4.752386004273071e-10,1.074380557989033e-11,0.0,1.518252990784231e-10,0.0,0.0,0.0,0.03741985470181215,0.0,9.927580462734612e-11,3.9819800543292884e-11,0.0,1.3552710468005424e-10,0.026876724877712838,0.0,0.06742854313946432,0.0,4.608122136913329e-11,0.06905723886457905,0.1070312285345653,0.0,0.0,0.32901902964876056,0.0,1.907029064976057e-12,8.665856636776363e-11,8.072149014470888e-11,0.0,0.0,0.074349801671866,8.399208502400854e-11,5.501508287539088e-11,0.0,7.173169286555635e-11,3.1001175820830537e-10,0.0,0.0,1.824724805922189e-11,2.9740725836968496e-11,3.1770283954082054e-11,0.0,0.057755148632119724,0.0,0.0,8.328975116146088e-11,2.6673090040487073e-11,0.0,8.369743504323275e-11,7.369378984188795e-11,0.0,0.054217120532110266,0.17684530740134816
2024-05-27,4.443474567709843e-12,0.06637794162742486,0.0,0.0,0.018284840618929963,4.7076585887917905e-12,0.0,0.0,0.0,4.925431621829409e-12,0.0,0.0,2.1442959184601236e-12,0.0,9.200726354350827e-12,2.36356118338382e-13,0.11629154724848931,0.0,0.0,0.0,0.11698762370298378,1.7910198983790857e-13,0.024620621871277337,0.0,6.288596274992809e-14,0.0,0.0720305658797721,2.7879166132878182e-12,3.5677824683193345e-12,9.606420919629432e-13,7.73362171984463e-12,0.0,6.586748517176915e-12,9.421746138261968e-12,4.539556726084632e-12,0.007255316417540926,0.20401696966822408,1.0371322906732528e-12,0.0463854453166469,0.0,6.2090896183888486e-12,0.02400036063556421,4.034860476206741e-12,6.839764636600276e-12,7.748977837962018e-12,0.0,1.2763029184109339e-12,0.0,0.0,0.2548864129118968,7.853838218130769e-14,2.6632798691574576e-12,0.04886235431242904
2024-05-28,4.43359000420147e-12,0.06423075397440478,0.0,0.0,0.01765846574341051,4.7207028750442965e-12,0.0,0.0,0.0,4.769302092358203e-12,0.0,0.0,2.172960095621209e-12,0.0,9.401309998278923e-12,2.3608806919217136e-13,0.11557640807782886,0.0,0.0,0.0,0.11445403693312338,1.7896550710418573e-13,0.02360483864471701,0.0,6.228914350341467e-14,0.0,0.07202229116840034,2.8047883101579973e-12,3.5217112781515766e-12,9.642125644914265e-13,7.73230767276225e-12,0.0,6.598734023922977e-12,9.218050561983035e-12,4.5240708566699864e-12,0.007189326081297146,0.20592939775328462,1.0425632478262219e-12,0.04648486526266104,0.0,6.237929420682346e-12,0.02453582148751448,3.985418727170972e-12,6.813412188696473e-12,7.868746421510161e-12,0.0,1.2829868625517975e-12,0.0,0.0,0.25946363349706236,7.84382075177597e-14,2.7066000401894116e-12,0.048850161284940234
2024-05-29,4.348686901641482e-12,0.06423323296667219,0.0,0.0,0.017031366927264063,4.648893021295387e-12,0.0,0.0,0.0,4.677018464152023e-12,0.0,0.0,2.1874845003172945e-12,0.0,9.324321244065467e-12,2.3499280205720565e-13,0.11397269218467654,0.0,0.0,0.0,0.11512097166632192,1.7841238020853519e-13,0.023333491966250477,0.0,6.19438821199751e-14,0.0,0.07169537548246932,2.8283051199066323e-12,3.507146449666421e-12,9.740847327145943e-13,7.659099117849185e-12,0.0,6.5181515260483784e-12,9.229188414906793e-12,4.550154725017379e-12,0.007225775376926665,0.20585460366824807,1.0308501836531726e-12,0.04761539595330403,0.0,6.1356756680089585e-12,0.024392515561450778,3.990518281084766e-12,6.825490009017403e-12,7.806025589103645e-12,0.0,1.2795558460406851e-12,0.0,0.0,0.2615180945596231,7.838003102584782e-14,2.671899539734542e-12,0.04800648359604664
2024-05-30,4.342434360555874e-12,0.06260178622721127,0.0,0.0,0.017035571801471285,4.654234303013008e-12,0.0,0.0,0.0,4.753705618951082e-12,0.0,0.0,2.166175350815107e-12,0.0,9.522027891010239e-12,2.370564879070378e-13,0.11496033573262845,0.0,0.0,0.0,0.11480975886687313,1.7837109667616778e-13,0.02363663537898259,0.0,6.247356179463872e-14,0.0,0.07116626308814533,2.856012757188704e-12,3.5712937212541344e-12,9.676597804659493e-13,7.764025122462398e-12,0.0,6.921186655614549e-12,9.388182149154767e-12,4.538748019598776e-12,0.007266164083262011,0.20265639248208256,1.0445838982979099e-12,0.04777808632175894,0.0,6.194730677351223e-12,0.024968081959436318,4.008402973739532e-12,6.931547292623011e-12,8.044531725542e-12,0.0,1.2778375727098705e-12,0.0,0.0,0.26457993444494243,7.804818637896579e-14,2.812495663574373e-12,0.0485409895208899
2024-05-31,4.341397007309979e-12,0.062491674344385156,0.0,0.0,0.01681490431000603,4.634523879352014e-12,0.0,0.0,0.0,4.851843679107855e-12,0.0,0.0,2.15475652013227e-12,0.0,9.461774093647843e-12,2.3721319860515855e-13,0.11373428982360073,0.0,0.0,0.0,0.1140886112340852,1.7729954880430465e-13,0.023880004633833694,0.0,6.182100590663551e-14,0.0,0.07132533203040628,2.8238329443546545e-12,3.5334712620830604e-12,9.60675059102864e-13,7.749495371328783e-12,0.0,6.861106286966051e-12,9.381148711172367e-12,4.448584459056082e-12,0.007209009776144237,0.20351741052293598,1.0461773263804556e-12,0.04719667119089472,0.0,6.12072835289132e-12,0.024901628768475785,3.92339434694297e-12,6.906047619708158e-12,8.009398179030228e-12,0.0,1.2634020795427903e-12,0.0,0.0,0.266106379237688,7.755190569573262e-14,2.8541333063307343e-12,0.04873408403566426
2024-06-03,0.0,0.04650770831592265,2.5221832250663542e-11,9.776952470703939e-11,5.384630567815366e-11,0.0,3.6745577108163134e-11,0.0,5.762440372827309e-13,0.0,5.236505698846242e-11,6.569739671992338e-11,0.0,7.693401261366525e-11,0.04513052961937949,6.776860722098919e-12,0.10058463825727133,0.0,9.701655084607156e-11,0.0,4.5322134330752866e-10,2.5030433509282774e-11,0.05277432354117544,0.0,3.848543101329987e-11,2.417847814020577e-11,0.0,0.0,2.1819926161290246e-11,0.0,1.3825187073965692e-12,1.239155780961479e-11,2.9346243376975434e-12,0.0,0.0,0.0,0.12501901081510178,0.0,1.168337278878689e-11,1.326352418843379e-11,2.6792104760041017e-11,0.27618738597452014,2.1133847678139307e-11,0.0,0.004688900637629975,0.0,0.0,6.8399621419029744e-12,1.0053773025159432e-10,0.24541955724846737,1.6411426815323108e-11,0.10368794482332801,0.0
2024-06-04,0.0,0.04796828884773098,2.5201496750796055e-11,9.803394030687166e-11,5.50872785013802e-11,0.0,3.694709133210432e-11,0.0,5.85490197465086e-13,0.0,5.2391257804469e-11,6.669962937312632e-11,0.0,7.976806042050488e-11,0.045682372814530206,6.779802406068164e-12,0.10238772021047927,0.0,9.99552468765185e-11,0.0,4.510139718977279e-10,2.5051715816460802e-11,0.05212627263666354,0.0,3.832318844824222e-11,2.4211779944066257e-11,0.0,0.0,2.156660128682158e-11,0.0,1.3868255987755456e-12,1.261813811779961e-11,2.9367822402298733e-12,0.0,0.0,0.0,0.11861932941368115,0.0,1.190595660712214e-11,1.3436684588228349e-11,2.674683206199631e-11,0.2787120521406553,2.0844432470002892e-11,0.0,0.0048058455854705995,0.0,0.0,6.849673283508186e-12,1.0411728877692154e-10,0.2449518231776102,1.6403074327794817e-11,0.1047462938743166,0.0
2024-06-05,0.0,0.04642022604430292,2.504775078426351e-11,9.535913492260043e-11,5.376139439196357e-11,0.0,3.611353901672097e-11,0.0,5.768381195654995e-13,0.0,5.140863962874917e-11,6.605833630901718e-11,0.0,7.931402293772108e-11,0.047217776979600216,6.742159334776545e-12,0.10145374586311466,0.0,9.745706009070954e-11,0.0,4.4008351163766083e-10,2.4695626550219846e-11,0.052046518670300135,0.0,3.8384825619438326e-11,2.3915105830212606e-11,0.0,0.0,2.1378175141958945e-11,0.0,1.3799650376613852e-12,1.2536000826650676e-11,2.9172434403482447e-12,0.0,0.0,0.0,0.11778008675348692,0.0,1.1571544755000098e-11,1.331833157710817e-11,2.7085801088175918e-11,0.2801621546160369,2.0641665993262053e-11,0.0,0.004911472147920243,0.0,0.0,6.8343519480089235e-12,1.0130061422904625e-10,0.2447656685999672,1.6303354177846028e-11,0.10524234905108579,0.0
2024-06-06,0.0,0.04602099100398828,2.518495533161601e-11,9.620090205236213e-11,5.5091547248084024e-11,0.0,3.557317269509949e-11,0.0,5.710536451697803e-13,0.0,5.2307109961198984e-11,6.504153575348425e-11,0.0,7.713991863283615e-11,0.046455175559839884,6.616498779243865e-12,0.10105531471078233,0.0,9.91654291064715e-11,0.0,4.3402812813857504e-10,2.4560864847433156e-11,0.05398701368734753,0.0,3.789279349378653e-11,2.36976300554201e-11,0.0,0.0,2.1386771672639487e-11,0.0,1.3730233834801515e-12,1.2565877429903143e-11,2.958705978128041e-12,0.0,0.0,0.0,0.11937995446508375,0.0,1.1723217040679077e-11,1.3434366567991103e-11,2.76173754578642e-11,0.27858111057146945,2.144817367978183e-11,0.0,0.004856809383537837,0.0,0.0,6.791787307253527e-12,1.0248566484816943e-10,0.2453836893938377,1.6434259158430592e-11,0.10427993995282249,0.0
2024-06-07,0.0,0.04612209171750651,2.436756892052028e-11,9.482689954414942e-11,5.4786392093824477e-11,0.0,3.441687295727088e-11,0.0,5.658703847919145e-13,0.0,5.095128881593494e-11,6.35463975693778e-11,0.0,7.662316706623715e-11,0.04704989558173357,6.483295430244094e-12,0.09840592387889359,0.0,9.775473480261656e-11,0.0,4.283173682161929e-10,2.4133806732055092e-11,0.05367427926168228,0.0,3.7388122838966387e-11,2.3313650194338177e-11,0.0,0.0,2.0995602318483722e-11,0.0,1.3542031093972548e-12,1.2377982988185525e-11,2.933638183315212e-12,0.0,0.0,0.0,0.11764274536874585,0.0,1.1503154373983125e-11,1.3153809165092356e-11,2.7027483210871186e-11,0.28037105080956226,2.0848716107500085e-11,0.0,0.004767695685454398,0.0,0.0,6.5601663957113854e-12,9.958821944843537e-11,0.24885433806193238,1.5926656385494104e-11,0.10311197838474406,0.0
2024-06-11,1.430839357929712e-12,0.002449400215187258,0.0,2.1869649315393727e-12,5.447209797350776e-12,1.5093748975234367e-13,0.0,0.0,3.613982835171887e-12,3.843329344328314e-12,0.0,1.3611708684043595e-12,0.0,1.945473262781562e-12,1.1256717096779479e-12,0.0,0.12597002715676117,3.725416698290712e-12,1.4790022093050162e-12,0.0,1.8967229447542642e-12,1.2566081693788505e-12,0.11425559935813911,0.0,6.209043036611486e-13,1.4401140722247613e-13,0.0,0.0,1.8791429662801703e-13,7.915417980483993e-13,0.0,1.6371569299738497e-12,1.58946690267075e-12,0.0,0.0,0.0,0.0,0.0,1.2285662641577485e-12,0.0,7.330926567754497e-13,0.2526223005494121,0.0,0.0,0.011545076432081084,0.04315497267862318,1.645509341109123e-12,0.0,2.013162122163207e-12,0.27204354396701297,0.11662305379024338,0.061336025835417536,1.954947986616609e-13
2024-06-12,1.4197848310841616e-12,0.0023918645248300016,0.0,2.168074200809776e-12,5.546703213890782e-12,1.4742183071084983e-13,0.0,0.0,3.5827657015013615e-12,3.8330487818311105e-12,0.0,1.3593667917537735e-12,0.0,1.930750161328031e-12,1.0927815807318572e-12,0.0,0.12531499471085183,3.684263763544018e-12,1.5024044659073778e-12,0.0,1.8518778358015053e-12,1.2667578996643777e-12,0.11195388894732185,0.0,6.070992548727103e-13,1.427674546210436e-13,0.0,0.0,1.8748015081379912e-13,7.864328694310552e-13,0.0,1.6384005367697963e-12,1.596464738648669e-12,0.0,0.0,0.0,0.0,0.0,1.2211927517292047e-12,0.0,7.144371635733715e-13,0.254510146555624,0.0,0.0,0.011270223068164675,0.04358665661012132,1.6384512804169646e-12,0.0,2.0077805467853193e-12,0.27387498460195914,0.11691376132836001,0.060183479612647826,1.9287438851782724e-13
2024-06-13,1.409453298246483e-12,0.0023374762113584683,0.0,2.13569873283399e-12,5.3785887381509565e-12,1.4372793337785962e-13,0.0,0.0,3.6278324412609755e-12,3.8304783030448166e-12,0.0,1.341242957937423e-12,0.0,1.967133815111942e-12,1.0911165161841636e-12,0.0,0.12252908934170251,3.66658106459971e-12,1.4844292738452619e-12,0.0,1.7780148193706627e-12,1.271856277090468e-12,0.11415400585412386,0.0,5.961882831472574e-13,1.4182175232630251e-13,0.0,0.0,1.8458764528904127e-13,7.778504405530755e-13,0.0,1.6129610595266811e-12,1.6414298634575485e-12,0.0,0.0,0.0,0.0,0.0,1.198609475953454e-12,0.0,7.141875802988487e-13,0.2553436900311347,0.0,0.0,0.011289947125505165,0.043663132294541565,1.646526346131685e-12,0.0,1.98500626256722e-12,0.27404528408553064,0.11627362481250973,0.06036375020377993,1.881264689970031e-13
2024-06-14,1.4393736804868466e-12,0.00243415934473634,0.0,2.191651854032171e-12,5.342483328241724e-12,1.4768587866543502e-13,0.0,0.0,3.797851554096201e-12,3.922617261240846e-12,0.0,1.317827661625351e-12,0.0,1.9744178544230886e-12,1.0715068481714859e-12,0.0,0.12720560186471858,3.689486082160024e-12,1.4573499225450903e-12,0.0,1.8113537442973018e-12,1.299751938130645e-12,0.11361002116596053,0.0,6.063147497997228e-13,1.4437704249657772e-13,0.0,0.0,1.9106354246840799e-13,7.852487847912906e-13,0.0,1.6434676525381396e-12,1.6315758048018824e-12,0.0,0.0,0.0,0.0,0.0,1.2251351040847626e-12,0.0,7.184917098116115e-13,0.2551844434134471,0.0,0.0,0.011206560220800495,0.043116628579197895,1.681041754998199e-12,0.0,1.991773137449118e-12,0.26775075130597226,0.11888822601561246,0.060603608049278994,1.9347849933216815e-13
2024-06-17,1.4458986192270646e-12,0.0023745459968688367,0.0,2.20850379960226e-12,5.424215570155578e-12,1.4919073159911468e-13,0.0,0.0,3.77322319101886e-12,4.100671974329649e-12,0.0,1.3550670825391712e-12,0.0,2.008033274191337e-12,1.1001066094637826e-12,0.0,0.12742375583552584,3.740160839761665e-12,1.4302777237644974e-12,0.0,1.8398063789415616e-12,1.293455039391186e-12,0.11283509999141528,0.0,6.164618719015295e-13,1.452008532513912e-13,0.0,0.0,1.937204870761479e-13,7.906320871063402e-13,0.0,1.648483830357919e-12,1.660616149962565e-12,0.0,0.0,0.0,0.0,0.0,1.230484127543629e-12,0.0,7.199883392945875e-13,0.2528152554915544,0.0,0.0,0.011525842567594083,0.04313098258633925,1.6947109037782358e-12,0.0,2.0524226431674015e-12,0.2694129685039391,0.11908830649886276,0.06139324248708116,1.9790899832196895e-13
2024-06-18,0.0,1.555625704935914e-11,0.0,1.9176359192841176e-11,1.343644687749377e-11,8.834115061374134e-13,9.092586031639634e-12,0.0,2.241808541699689e-12,0.05681737663707951,0.0,1.2086601833005555e-11,1.542159726417045e-11,0.0,3.0502156669625237e-12,0.0,1.1703714273848053e-12,8.480714733956714e-12,3.2187838052276884e-11,3.761356926502043e-12,2.101484063311023e-12,0.0,0.0,0.0,0.0,0.0,3.8396091878578873e-13,0.0,0.0,5.68166942006775e-12,0.0,1.4126867158081714e-11,0.0,0.0,0.0,0.19195687298050945,0.0,3.71060766064883e-12,1.2938619700797689e-11,9.214782354580258e-12,2.500367349859689e-12,0.0,0.0,0.0,0.1601064613379945,0.0,0.21804965575455298,0.0,7.427307289777663e-12,0.3496691015967246,0.0,0.02340053162329903,0.0
2024-06-19,0.0,1.5591701296207666e-11,0.0,1.9312675404397388e-11,1.3483132424883285e-11,8.854579070666855e-13,9.135856665606324e-12,0.0,2.23356046078555e-12,0.05676061259708746,0.0,1.2144379465599708e-11,1.5864364167274854e-11,0.0,3.0454511171969294e-12,0.0,1.1552075118305813e-12,8.44426810874494e-12,3.237962526693122e-11,3.809573863824251e-12,2.094105231101864e-12,0.0,0.0,0.0,0.0,0.0,3.887453959351698e-13,0.0,0.0,5.657897146248226e-12,0.0,1.4081620291889279e-11,0.0,0.0,0.0,0.18489387406111266,0.0,3.703114558534803e-12,1.3072260959253716e-11,9.280741069457733e-12,2.4788476302475836e-12,0.0,0.0,0.0,0.16077887224022938,0.0,0.2217705204738804,0.0,7.326794209795558e-12,0.35227316156127775,0.0,0.023522958870843005,0.0
2024-06-20,0.0,1.500012118260598e-11,0.0,1.91883719686629e-11,1.3292448458979697e-11,8.661186162754649e-13,9.00105345553477e-12,0.0,2.175435916850118e-12,0.0556539721732209,0.0,1.1721756083368422e-11,1.548678732688864e-11,0.0,2.9408120151838422e-12,0.0,1.1374945527359486e-12,8.252030029051413e-12,3.2274418188806514e-11,3.740048534639475e-12,2.091761441960559e-12,0.0,0.0,0.0,0.0,0.0,3.727046246986299e-13,0.0,0.0,5.468809483410235e-12,0.0,1.3738974301767496e-11,0.0,0.0,0.0,0.18447345024647224,0.0,3.669879654429364e-12,1.3098760804665273e-11,9.090383752758269e-12,2.4615720183213392e-12,0.0,0.0,0.0,0.15891308852184483,0.0,0.22146829195754325,0.0,7.31102576557975e-12,0.3563512911356193,0.0,0.023139905772918613,0.0
2024-06-21,0.0,1.4925744887985886e-11,0.0,1.898513092113059e-11,1.3501481734614968e-11,8.642213727845086e-13,8.894225323353292e-12,0.0,2.1745772599880143e-12,0.05597216168094544,0.0,1.1673448597003744e-11,1.532273147913852e-11,0.0,3.00182676408614e-12,0.0,1.1297326963946857e-12,8.295618920739062e-12,3.196658273802134e-11,3.6753981564624495e-12,2.1383577375034183e-12,0.0,0.0,0.0,0.0,0.0,3.6998855431520475e-13,0.0,0.0,5.437828837706617e-12,0.0,1.3408216055266038e-11,0.0,0.0,0.0,0.1844292264402167,0.0,3.653703059201846e-12,1.3104456831399724e-11,8.865808536838387e-12,2.4448137346334182e-12,0.0,0.0,0.0,0.15891979754542016,0.0,0.22087872840336487,0.0,7.32305600193053e-12,0.3567733037941429,0.0,0.023026781944752817,0.0
2024-06-24,0.0,1.4526130283035984e-11,0.0,1.8844102998799247e-11,1.342426907914361e-11,8.601145489986789e-13,8.868765687130759e-12,0.0,2.1417378700768885e-12,0.0538293676669306,0.0,1.1333043201861787e-11,1.5143747865658166e-11,0.0,2.951272829476777e-12,0.0,1.1448880798746184e-12,8.147238884576985e-12,3.162103872623801e-11,3.702795815632133e-12,2.0604605177623992e-12,0.0,0.0,0.0,0.0,0.0,3.464778956064125e-13,0.0,0.0,5.3612295590699105e-12,0.0,1.369481239630308e-11,0.0,0.0,0.0,0.18498724892785984,0.0,3.5696436390899096e-12,1.2774165143472166e-11,8.922599345047765e-12,2.4626074376140333e-12,0.0,0.0,0.0,0.1562881260728049,0.0,0.2185044965630625,0.0,7.202578234393673e-12,0.36357678386815623,0.0,0.022813976712082136,0.0
2024-06-25,0.0,1.9686470243119652e-11,0.0,1.6403173689724301e-12,7.853627130402071e-12,2.0903788951306644e-12,1.036581074261818e-12,0.0,1.4852728419502513e-12,7.169540234605628e-14,0.0,6.144980415559831e-12,3.03960364170409e-12,2.0074222763059963e-13,4.596892121168152e-13,0.0,6.233648386584621e-13,3.5497575625525044e-12,7.28846362965111e-12,0.0,3.4885556548886452e-12,5.36312724480806e-13,7.861756256306396e-12,0.0,1.4773440690036005e-12,5.116887798959309e-13,1.1434493155559213e-11,1.740795990054554e-14,0.0,3.0816019949391435e-12,0.0,3.6784923893269946e-12,0.0,0.0,6.615172461688538e-12,0.10949338970487375,0.0,4.783814243837004e-12,1.6301121051966693e-12,3.1293496066387456e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.3656109646779081,0.0,1.4418983777670807e-12,0.2185011203301169,0.0,0.2901822436495481,0.016212281592754944
2024-06-26,0.0,1.9882297917505977e-11,0.0,1.665967532423329e-12,7.854024241835962e-12,2.104331949309819e-12,1.0278783620984128e-12,0.0,1.5050514722952296e-12,7.300159830905314e-14,0.0,6.295629072182179e-12,3.0443999319123944e-12,2.0454857470224588e-13,4.666158888607373e-13,0.0,6.254164401346427e-13,3.617526512889538e-12,7.230648495179321e-12,0.0,3.4916302094577273e-12,5.380861915021976e-13,8.224979666370737e-12,0.0,1.4892614642553852e-12,5.164364241733446e-13,1.1738033251406645e-11,1.7486802538244224e-14,0.0,3.141440206551546e-12,0.0,3.716968116375435e-12,0.0,0.0,6.77619549877832e-12,0.11254251588097867,0.0,4.896651093475669e-12,1.6452397043199419e-12,3.129131965852034e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.3637383237579908,0.0,1.4193407233172819e-12,0.2159029933769422,0.0,0.29134148939458143,0.01647467748316857
2024-06-27,0.0,1.9517425192101334e-11,0.0,1.6422276030125861e-12,7.473309607242204e-12,2.0955783737086613e-12,1.028490125430334e-12,0.0,1.4983946671385475e-12,7.192550547199306e-14,0.0,6.1760070501769605e-12,3.0322936744206992e-12,2.0180834210239022e-13,4.60509174587109e-13,0.0,6.190852212146408e-13,3.5244222284268385e-12,7.111596115185926e-12,0.0,3.482402080502849e-12,5.402888345382569e-13,8.068052958146739e-12,0.0,1.4867439667892393e-12,5.198105226518014e-13,1.1565437124211503e-11,1.7299869837148808e-14,0.0,3.1196955999423946e-12,0.0,3.674962271230108e-12,0.0,0.0,6.795756328504513e-12,0.11269935671099213,0.0,4.832536632808147e-12,1.611111750256732e-12,3.1054511358201857e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.3616339446075982,0.0,1.4150576978773363e-12,0.21941439017319875,0.0,0.28958907086513763,0.016663237538385552
2024-06-28,0.0,1.887709540163692e-11,0.0,1.6057269684014465e-12,7.415215497532539e-12,2.0460994803890595e-12,9.729928302524663e-13,0.0,1.4745591900337217e-12,7.116932977963212e-14,0.0,5.9481644645538185e-12,2.913058135974286e-12,2.0098227394909691e-13,4.684182826138096e-13,0.0,5.959812229643505e-13,3.4877731532067656e-12,7.159744289506138e-12,0.0,3.4096342537646633e-12,5.247507893226364e-13,8.05885893297003e-12,0.0,1.4638395583975195e-12,5.016201574142228e-13,1.1343516660510702e-11,1.7300452069048026e-14,0.0,3.0891310393238306e-12,0.0,3.5401404241532334e-12,0.0,0.0,6.5914715264527445e-12,0.11411257302783659,0.0,4.719070573832223e-12,1.6164238279987243e-12,3.0418476204350393e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.35882287672937824,0.0,1.4467574886004153e-12,0.21904290564505322,0.0,0.2918606981195602,0.016160946375570355
