Date,adjopen,adjhigh,adjlow,adjclose,amount,amp,body,label_ensemble_soft,label_micro_raw,ssm3_p,ssm3_q_bear,ssm3_q_bull,ssm3_pred,ssm3_true,ssm3_pred_inertial,ssm3_true_micro
1999-01-05,2941.336030960087,3054.2296338081405,2929.131317138676,3008.461956977849,2018798025.0,0.0425311203319506,0.5365853658536559,0.623161,0.87870187,,,,,,,
1999-01-06,3072.536704540257,3167.123236656193,3032.871384620671,3161.020879745488,3487771700.0,0.0436941410129098,0.6590909090909042,0.6231597,0.87870187,,,,,,,
1999-01-07,3115.253202915196,3197.6350212097213,3112.2020244598434,3154.9185228347824,1759945550.0,0.0274240940254655,0.4642857142857088,0.6231554,0.87870187,,,,,,,
1999-01-08,3200.686199665074,3209.8397350311325,3127.457916736608,3165.597647428517,1423683437.5,0.0257387988560536,-0.4259259259259207,0.6231425,0.87870187,,,,,,,
1999-01-11,3266.286536455159,3450.882833004003,3209.8397350311325,3411.2175130844166,3696834700.0,0.0737972909855211,0.6012658227848084,0.6231077,0.87870187,,,,,,,
1999-01-12,3472.2410821914723,3478.343439102178,3283.0680179596,3309.0030348300984,3510323156.25,0.0562390158172233,-0.8359374999999958,0.6230237,0.87870187,,,,,,,
1999-01-13,3205.262967348104,3469.1899037361195,3197.6350212097213,3392.9104423523,4128619700.0,0.084721561161352,0.6910112359550541,0.62284184,0.87870187,,,,,,,
1999-01-14,3417.319869995122,3417.319869995122,3258.658590316777,3264.7609472274826,2754942375.0,0.0464285714285717,-0.9615384615384556,0.6224881,0.69939053,,,,,,,
1999-01-15,3276.9656610488937,3337.98923015595,3270.863304138188,3304.426267147069,2164348425.0,0.0204841713221605,0.409090909090907,0.62186193,0.69939053,,,,,,,
1999-01-19,3354.77071166039,3408.166334629064,3295.272731781011,3402.0639777183583,1508818000.0,0.0336516598453845,0.4189189189189152,0.6208632,0.69939053,,,,,,,
1999-01-20,3438.678119182592,3507.3296344280293,3359.34747934342,3374.603371620183,2125635225.0,0.0430346051464066,-0.4329896907216465,0.61940193,0.35523733,,,,,,,
1999-01-21,3344.0915870666554,3359.34747934342,3228.146805763249,3258.658590316777,2133543600.0,0.0392335766423361,-0.6511627906976707,0.61739486,0.35523733,,,,,,,
1999-01-22,3191.532664299016,3240.3515195846603,3136.6114521026657,3145.764987468724,2817233275.0,0.032504780114723,-0.441176470588231,0.6147038,0.35523733,,,,,,,
