Date,adjopen,adjhigh,adjlow,adjclose,amount,amp,body
1999-01-04,1372.0,1472.0,1372.0,1418.0,394093218.75,0.07288629737609398,0.4599999999999954
1999-01-05,1430.0,1596.0,1428.0,1592.0,808462375.0,0.1174825174825181,0.9642857142857085
1999-01-06,1632.0,1788.0,1600.0,1714.0,1203935025.0,0.1151960784313731,0.43617021276595513
1999-01-07,1698.0,1798.0,1684.0,1748.0,619960975.0,0.0671378091872797,0.4385964912280663
1999-01-08,1796.0,1844.0,1716.0,1776.0,601830900.0,0.07126948775055732,-0.15624999999999878
1999-01-11,1788.0,1788.0,1704.0,1776.0,359423550.0,0.046979865771812616,-0.14285714285714116
1999-01-12,1754.0,1774.0,1702.0,1710.0,284869968.75,0.04104903078677363,-0.6111111111111027
1999-01-13,1584.0,1812.0,1576.0,1756.0,625377450.0,0.14898989898989953,0.7288135593220308
1999-01-14,1744.0,1760.0,1652.0,1704.0,444722700.0,0.061926605504587694,-0.37037037037036696
1999-01-15,1712.0,1810.0,1698.0,1798.0,511351200.0,0.0654205607476641,0.767857142857136
1999-01-19,1784.0,1790.0,1716.0,1756.0,321293125.0,0.04147982062780323,-0.3783783783783733
1999-01-20,1792.0,1918.0,1756.0,1842.0,655907418.75,0.09040178571428623,0.30864197530864007
1999-01-21,1816.0,1842.0,1744.0,1770.0,424788937.5,0.053964757709251625,-0.46938775510203606
1999-01-22,1720.0,1812.0,1712.0,1748.0,416979937.5,0.05813953488372148,0.2799999999999972
1999-01-25,1748.0,1784.0,1688.0,1728.0,351675000.0,0.05491990846681976,-0.20833333333333118
1999-01-26,1764.0,1876.0,1742.0,1874.0,379748531.25,0.0759637188208622,0.8208955223880536
1999-01-27,1878.0,1912.0,1796.0,1798.0,367629193.75,0.0617678381256661,-0.6896551724137872
1999-01-28,1816.0,1892.0,1816.0,1888.0,325449900.0,0.04185022026431771,0.9473684210526192
1999-01-29,1916.0,2050.0,1912.0,2022.0,811087387.5,0.07202505219206728,0.7681159420289799
1999-02-01,2048.0,2052.0,1946.0,1990.0,413086687.5,0.051757812500000465,-0.5471698113207496
1999-02-02,1980.0,1984.0,1836.0,1894.0,529953037.5,0.07474747474747521,-0.5810810810810771
1999-02-03,1868.0,2042.0,1856.0,2028.0,606314962.5,0.09957173447537522,0.8602150537634362
1999-02-04,2012.0,2062.0,1960.0,1976.0,536959475.0,0.05069582504970226,-0.3529411764705848
1999-02-05,1972.0,1984.0,1796.0,1942.0,860287793.75,0.09533468559837774,-0.15957446808510553
1999-02-08,2048.0,2166.0,2004.0,2158.0,1240121675.0,0.07910156250000044,0.6790123456790081
1999-02-09,2106.0,2136.0,2018.0,2024.0,864804600.0,0.05603038936372314,-0.6949152542372823
1999-02-10,2022.0,2060.0,1912.0,1946.0,730260825.0,0.07319485657764635,-0.51351351351351
1999-02-11,2012.0,2148.0,2004.0,2146.0,863443100.0,0.07157057654075592,0.9305555555555491
1999-02-12,2090.0,2144.0,2040.0,2140.0,656271125.0,0.049760765550239686,0.4807692307692262
1999-02-16,2182.0,2210.0,2084.0,2172.0,577107187.5,0.05774518790100868,-0.07936507936507874
1999-02-17,2174.0,2292.0,2144.0,2156.0,1218099575.0,0.06807727690892407,-0.12162162162162081
1999-02-18,2210.0,2232.0,2084.0,2120.0,834836125.0,0.06696832579185563,-0.608108108108104
1999-02-19,2144.0,2200.0,2080.0,2198.0,714528587.5,0.05597014925373178,0.4499999999999963
1999-02-22,2196.0,2212.0,2142.0,2182.0,458915512.5,0.03187613843351592,-0.19999999999999715
1999-02-23,2216.0,2244.0,2170.0,2190.0,447081656.25,0.033393501805054585,-0.35135135135134665
1999-02-24,2208.0,2266.0,2172.0,2184.0,580008975.0,0.042572463768116374,-0.25531914893616753
1999-02-25,2154.0,2154.0,1986.0,2040.0,982942125.0,0.07799442896935976,-0.6785714285714246
1999-02-26,1984.0,1996.0,1770.0,1780.0,1202729312.5,0.1139112903225811,-0.9026548672566332
1999-03-01,1818.0,1872.0,1744.0,1826.0,972978393.75,0.07040704070407092,0.062499999999999514
1999-03-02,1850.0,1932.0,1826.0,1834.0,771248581.25,0.05729729729729781,-0.15094339622641367
1999-03-03,1868.0,1896.0,1824.0,1864.0,458281875.0,0.0385438972162746,-0.05555555555555479
1999-03-04,1898.0,1928.0,1816.0,1842.0,448722712.5,0.05900948366701841,-0.49999999999999556
1999-03-05,1900.0,1976.0,1879.0016,1974.0,546976893.75,0.05105178947368468,0.7628991818421673
1999-03-08,1996.0,2048.0,1994.0,2024.0,461630125.0,0.027054108216433354,0.5185185185185089
1999-03-09,2006.0,2146.0,1860.0,1884.0,1329815512.5,0.1425722831505488,-0.42657342657342506
1999-03-10,1916.0,1972.0,1858.0,1952.0,702939600.0,0.05949895615866437,0.3157894736842078
1999-03-11,2002.0,2018.0,1922.0,1972.0,586867200.0,0.047952047952048424,-0.3124999999999968
1999-03-12,1976.0,2008.0,1916.0,1948.0,406212787.5,0.04655870445344178,-0.3043478260869532
1999-03-15,1944.0,1982.0,1924.0,1938.0,340954762.5,0.02983539094650256,-0.10344827586206717
1999-03-16,1972.0,2070.0,1958.0,2036.0,641874450.0,0.05679513184584226,0.5714285714285664
1999-03-17,2038.0,2080.0,2026.0,2046.0,453374418.75,0.026496565260059363,0.1481481481481454
1999-03-18,2036.0,2076.0,2012.0,2044.0,366687212.5,0.03143418467583545,0.12499999999999806
1999-03-19,2076.0,2080.0,1948.0,1950.0,442704843.75,0.06358381502890219,-0.9545454545454474
1999-03-22,1950.0,1992.0,1876.0,1922.0,378567931.25,0.05948717948717997,-0.24137931034482552
1999-03-23,1900.0,1932.0,1856.0,1878.0,344536706.25,0.04000000000000051,-0.28947368421052255
1999-03-24,1874.0,1878.0,1804.0,1836.0,441133425.0,0.039487726787620574,-0.5135135135135066
1999-03-25,1896.0,1966.0,1882.0,1954.0,517901593.75,0.04430379746835494,0.6904761904761822
1999-03-26,1928.0,1928.0,1832.0,1850.0,414949218.75,0.04979253112033244,-0.8124999999999916
1999-03-29,1892.0,1970.0,1856.0,1964.0,382022550.0,0.060253699788584004,0.6315789473684156
1999-03-30,1954.0,2028.0,1944.0,2000.0,477775000.0,0.04298874104401277,0.5476190476190411
1999-03-31,1988.0,2040.0,1938.0,1974.0,545342175.0,0.051307847082495445,-0.13725490196078297
1999-04-01,2026.0,2072.0,1980.0,2060.0,566004312.5,0.04540967423494618,0.3695652173913003
1999-04-05,2076.0,2112.0,2008.0,2104.0,657368500.0,0.05009633911368061,0.26923076923076666
1999-04-06,2100.0,2188.0,2092.0,2174.0,585132100.0,0.045714285714286165,0.7708333333333254
1999-04-07,2192.0,2204.0,2050.0,2072.0,584433500.0,0.07025547445255517,-0.7792207792207742
1999-04-08,2068.0,2088.0,2004.0,2084.0,430469737.5,0.040618955512572996,0.19047619047618822
1999-04-09,2082.0,2172.0,2076.0,2128.0,463671250.0,0.046109510086455786,0.4791666666666617
1999-04-12,2024.0,2056.0,1992.0,2006.0,418840262.5,0.03162055335968427,-0.2812499999999956
1999-04-13,2018.0,2032.0,1896.0,1914.0,507120281.25,0.06739345887016894,-0.7647058823529356
1999-04-14,1990.0,1996.0,1888.0,1888.0,519141000.0,0.054271356783920074,-0.9444444444444358
1999-04-15,1904.0,1984.0,1826.0,1984.0,461379200.0,0.0829831932773114,0.5063291139240474
1999-04-16,1976.0,2036.0,1948.0,1964.0,358319525.0,0.04453441295546607,-0.13636363636363483
1999-04-19,1980.0,1982.0,1864.0,1878.0,430871887.5,0.05959595959596007,-0.8644067796610096
1999-04-20,1856.0,1900.0,1744.0,1816.0,553250075.0,0.08405172413793154,-0.2564102564102548
1999-04-21,1892.0,1980.0,1872.0,1964.0,716062125.0,0.05708245243129014,0.6666666666666605
1999-04-22,1996.0,2022.0,1968.0,1978.0,434424431.25,0.027054108216433354,-0.33333333333332715
1999-04-23,1992.0,2020.0,1916.0,1944.0,370222650.0,0.05220883534136594,-0.4615384615384571
1999-04-26,1944.0,1982.0,1900.0,1944.0,350460675.0,0.04218106995884823,0.0
1999-04-27,1928.0,1960.0,1884.0,1886.0,344224468.75,0.03941908713692996,-0.5526315789473611
1999-04-28,1884.0,1886.0,1728.0,1734.0,626380406.25,0.08386411889596651,-0.949367088607589
1999-04-29,1706.0,1706.0,1550.0,1660.0,1506896125.0,0.09144196951934402,-0.294871794871793
1999-04-30,1712.0,1740.0,1644.0,1716.0,568489350.0,0.05607476635514074,0.041666666666666234
1999-05-03,1722.0,1770.0,1624.0,1768.0,367434600.0,0.08478513356562191,0.3150684931506828
1999-05-04,1776.0,1776.0,1666.0,1698.0,520834968.75,0.06193693693693746,-0.7090909090909027
1999-05-05,1702.0,1858.0,1684.0,1838.0,612645606.25,0.10223266745005928,0.7816091954022943
1999-05-06,1862.0,1904.0,1722.0,1726.0,512249831.25,0.09774436090225612,-0.7472527472527432
1999-05-07,1776.0,1844.0,1744.0,1816.0,442383275.0,0.056306306306306834,0.399999999999996
1999-05-10,1824.0,1844.0,1748.0,1798.0,285825812.5,0.05263157894736894,-0.27083333333333054
1999-05-11,1820.0,1832.0,1752.0,1814.0,340878943.75,0.04395604395604448,-0.07499999999999907
1999-05-12,1846.0,1942.0,1824.0,1930.0,710143500.0,0.06392199349945879,0.711864406779655
1999-05-13,1968.0,2020.0,1860.0,1889.0016,650831888.76,0.08130081300813055,-0.4937399999999966
1999-05-14,1860.0,1964.0,1840.0,1942.0,500586912.5,0.06666666666666717,0.6612903225806399
1999-05-17,1882.0,2028.0,1876.0,2024.0,683371975.0,0.08076514346440006,0.9342105263157834
1999-05-18,2024.0,2054.0,1968.0,2020.0,635807625.0,0.04249011857707557,-0.04651162790697621
1999-05-19,2132.0,2152.0,2048.0,2090.0,1340565187.5,0.048780487804878495,-0.40384615384614997
1999-05-20,2080.0,2080.0,1964.0,1970.0,618524593.75,0.05576923076923122,-0.9482758620689574
1999-05-21,1966.0,2026.0,1892.0,1906.0,523054050.0,0.06815869786368307,-0.44776119402984743
1999-05-24,1872.0,1882.0,1766.0,1800.0,553156875.0,0.06196581196581247,-0.6206896551724085
1999-05-25,1808.0,1882.0,1760.0,1770.0,601302187.5,0.06747787610619521,-0.31147540983606303
1999-05-26,1818.0,1826.0,1688.0,1744.0,431291200.0,0.07590759075907642,-0.5362318840579672
1999-05-27,1728.0,1848.0,1698.0,1768.0,560257100.0,0.08680555555555608,0.2666666666666649
1999-05-28,1774.0,1780.0,1728.0,1760.0,246603500.0,0.02931228861330382,-0.26923076923076406
1999-06-01,1752.0,1806.0,1728.0,1730.0,293781031.25,0.044520547945206025,-0.28205128205127844
1999-06-02,1748.0,1864.0,1712.0,1844.0,354261212.5,0.08695652173913096,0.6315789473684169
1999-06-03,1840.0,1866.0,1780.0,1832.0,318951200.0,0.04673913043478312,-0.09302325581395242
1999-06-04,1844.0,1948.0,1832.0,1946.0,420135318.75,0.06290672451193109,0.8793103448275786
1999-06-07,1936.0,2080.0,1928.0,1978.0,270967456.25,0.07851239669421535,0.2763157894736824
1999-06-08,1990.0,2028.0,1970.0,1978.0,283744100.0,0.02914572864321657,-0.20689655172413435
1999-06-09,2000.0,2078.0,1996.0,2074.0,613884556.25,0.04100000000000048,0.9024390243902329
1999-06-10,2070.0,2120.0,2054.0,2112.0,647473200.0,0.031884057971014956,0.6363636363636268
1999-06-11,2114.0,2136.0,2040.0,2106.0,546632043.75,0.04541154210028427,-0.08333333333333247
1999-06-14,2104.0,2126.0,2088.0,2112.0,365323200.0,0.018060836501901607,0.21052631578946812
1999-06-15,2116.0,2156.0,2104.0,2156.0,488819100.0,0.02457466918714602,0.7692307692307544
1999-06-16,2188.0,2250.0,2184.0,2246.0,766931793.75,0.03016453382084139,0.8787878787878656
1999-06-17,2210.0,2248.0,2164.0,2214.0,420168768.75,0.03800904977375609,0.047619047619047054
1999-06-18,2160.0,2196.0,2128.0,2132.0,416639437.5,0.03148148148148193,-0.4117647058823469
1999-06-21,2132.0,2240.0,2132.0,2240.0,398979000.0,0.05065666041275842,0.9999999999999908
1999-06-22,2222.0,2304.0,2188.0,2198.0,580478062.5,0.052205220522052634,-0.20689655172413615
1999-06-23,2184.0,2240.0,2134.0,2220.0,319166625.0,0.04853479853479897,0.3396226415094308
1999-06-24,2200.0,2216.0,2092.0,2106.0,468907481.25,0.056363636363636796,-0.7580645161290261
1999-06-25,2130.0,2156.0,2064.0,2074.0,306388131.25,0.04319248826291125,-0.6086956521739064
1999-06-28,2084.0,2138.0,2028.0,2124.0,312978037.5,0.052783109404990855,0.36363636363636037
1999-06-29,2126.0,2228.0,2126.0,2212.0,376904062.5,0.04797742238946423,0.8431372549019526
1999-06-30,2206.0,2400.0,2196.0,2364.0,991838362.5,0.09247506799637394,0.7745098039215649
1999-07-01,2364.0,2388.0,2314.0,2316.0,466160137.5,0.031302876480541864,-0.6486486486486399
1999-07-02,2314.0,2346.0,2284.0,2308.0,361779000.0,0.026793431287813734,-0.09677419354838554
1999-07-06,2326.0,2430.0,2324.0,2384.0,673211800.0,0.045571797076526636,0.5471698113207496
1999-07-07,2398.0,2400.0,2248.0,2256.0,675227850.0,0.06338615512927478,-0.9342105263157834
1999-07-08,2274.0,2380.0,2256.0,2334.0,523822537.5,0.05452946350044017,0.4838709677419316
1999-07-09,2342.0,2388.0,2276.0,2372.0,353242687.5,0.04782237403928307,0.26785714285714046
1999-07-12,2380.0,2406.0,2332.0,2336.0,390652200.0,0.031092436974790322,-0.5945945945945866
1999-07-13,2320.0,2372.0,2288.0,2320.0,382256250.0,0.03620689655172455,0.0
1999-07-14,2354.0,2484.0,2352.0,2480.0,778022500.0,0.05607476635514059,0.9545454545454474
1999-07-15,2448.0,2476.0,2434.0,2444.0,495291875.0,0.017156862745098443,-0.09523809523809297
1999-07-16,2456.0,2548.0,2448.4992,2514.0,420309375.0,0.04051335504886024,0.5829098861516645
1999-07-19,2492.0,2558.0,2456.0,2482.0,445177725.0,0.04093097913322671,-0.09803921568627355
1999-07-20,2444.0,2464.0,2284.0,2314.0,630955487.5,0.0736497545008187,-0.7222222222222182
1999-07-21,2312.0,2388.0,2286.0,2326.0,459922887.5,0.04411764705882394,0.13725490196078297
1999-07-22,2296.0,2304.0,2178.0,2184.0,587953275.0,0.054878048780488214,-0.8888888888888818
1999-07-23,2220.0,2280.0,2184.0,2272.0,407703300.0,0.043243243243243676,0.5416666666666611
1999-07-26,2232.0,2286.0,2184.0,2220.0,364308937.5,0.04569892473118322,-0.11764705882352826
1999-07-27,2244.0,2344.0,2239.0016,2322.0,406886962.5,0.04679073083779006,0.742868462757521
1999-07-28,2330.0,2420.0,2276.0,2406.0,671183775.0,0.06180257510729654,0.5277777777777741
1999-07-29,2352.0,2404.0,2296.0,2298.0,480483075.0,0.04591836734693918,-0.4999999999999954
1999-07-30,2326.0,2368.0,2296.0,2302.0,343925993.75,0.03095442820292389,-0.3333333333333287
1999-08-02,2308.0,2322.0,2258.0,2300.0,431027187.5,0.027729636048527285,-0.12499999999999806
1999-08-03,2364.0,2386.0,2300.0,2360.0,629035875.0,0.03637901861252156,-0.04651162790697621
1999-08-04,2368.0,2392.0,2324.0,2332.0,415985075.0,0.028716216216216624,-0.5294117647058746
1999-08-05,2318.0,2320.0,2244.0,2318.0,440506925.0,0.03278688524590206,0.0
1999-08-06,2300.0,2408.0,2296.0,2390.0,399824593.75,0.04869565217391346,0.8035714285714214
1999-08-09,2406.0,2532.0,2398.0,2492.0,671017725.0,0.055694098088113445,0.6417910447761146
1999-08-10,2472.0,2536.0,2406.0,2462.0,668709975.0,0.05258899676375443,-0.07692307692307633
1999-08-11,2472.0,2488.0,2384.0,2488.0,627916775.0,0.042071197411003625,0.15384615384615238
1999-08-12,2454.0,2458.0,2322.0,2324.0,807241400.0,0.05541972290138588,-0.9558823529411695
1999-08-13,2382.0,2390.0,2214.0,2232.0,994760550.0,0.07388748950461836,-0.8522727272727224
1999-08-16,2294.0,2313.0016,2244.0,2256.0,574723050.0,0.03007916303400219,-0.550711867550889
1999-08-17,2294.0,2302.0,2198.0,2296.0,610649900.0,0.04533565823888446,0.019230769230769048
1999-08-18,2116.0,2162.0,2080.0,2082.0,1763044106.25,0.038752362948960756,-0.4146341463414584
1999-08-19,2088.0,2122.0,2027.0016,2090.0,754503062.5,0.04549731800766327,0.021052986155556095
1999-08-20,2106.0,2112.0,1992.0,2046.0,529376925.0,0.056980056980057425,-0.49999999999999584
1999-08-23,2072.0,2163.5008,2060.0,2140.0,600497375.0,0.04995212355212391,0.6569997526589116
1999-08-24,2138.0,2272.0,2126.0,2232.0,719889750.0,0.0682881197380734,0.6438356164383517
1999-08-25,2280.0,2296.0,2158.0,2182.0,626424925.0,0.060526315789474094,-0.7101449275362267
