Date,adjopen,adjhigh,adjlow,adjclose,amount,amp,body
1999-01-05,29.625,38.25,29.4375,37.875,138193250.0,0.2974683544304035,0.9361702127658512
1999-01-06,39.1875,41.8125,39.0,40.6875,104656387.5,0.07177033492825335,0.5333333333331437
1999-01-07,39.0,41.4375,38.8125,39.84375,38507656.25,0.06730769230771622,0.321428571428449
1999-01-08,40.5,42.1875,38.8125,40.875,28454450.0,0.08333333333335596,0.11111111111107819
1999-01-11,41.25,45.1875,40.875,44.25,43692450.0,0.10454545454547626,0.6956521739128821
1999-01-12,44.8125,45.0,42.5625,44.25,26777150.0,0.05439330543935165,-0.23076923076913608
1999-01-13,42.375,44.15625,41.0625,43.125,34123375.0,0.073008849557544,0.24242424242416405
1999-01-14,43.21875,43.3125,39.75,40.125,12567150.0,0.08242950108461992,-0.8684210526313352
1999-01-15,40.6875,43.3125,40.125,42.65625,21325281.25,0.07834101382490745,0.6176470588233356
1999-01-19,42.9375,43.125,39.9375,40.5,21753900.0,0.07423580786028357,-0.7647058823527012
1999-01-20,41.25,44.15625,40.875,42.5625,24402500.0,0.07954545454547686,0.39999999999987806
1999-01-21,42.0,42.375,39.375,39.9375,17923950.0,0.07142857142859353,-0.6874999999997708
1999-01-22,39.75,39.75,38.625,39.375,8746500.0,0.028301886792477277,-0.333333333333037
1999-01-25,39.28125,43.40625,39.0,43.40625,40150781.25,0.11217183770885315,0.936170212765745
1999-01-26,43.875,46.5,42.75,46.5,59916800.0,0.08547008547010632,0.6999999999998133
1999-01-27,46.3125,46.40625,44.8125,46.03125,52687368.75,0.034412955465607895,-0.17647058823518338
1999-01-28,47.4375,51.375,47.25,48.46875,120716268.75,0.08695652173914968,0.24999999999993938
1999-01-29,52.875,58.875,52.5,57.5625,195301887.5,0.12056737588654146,0.7352941176469435
1999-02-01,57.375,57.75,55.3125,55.78125,72749906.25,0.042483660130735644,-0.6538461538458856
1999-02-02,54.9375,55.3125,52.3125,54.09375,42694393.75,0.05460750853244042,-0.28124999999990624
1999-02-03,52.875,56.90625,52.6875,54.0,47851200.0,0.0797872340425706,0.26666666666660344
1999-02-04,53.71875,55.6875,52.78125,55.3125,48147687.5,0.054101221640506264,0.5483870967740049
1999-02-05,54.75,57.375,51.375,52.59375,48519487.5,0.10958904109590667,-0.3593749999999401
1999-02-08,55.5,57.0,53.25,55.40625,51886106.25,0.06756756756758436,-0.024999999999993333
1999-02-09,55.5,56.0625,50.625,50.625,36068625.0,0.09797297297298922,-0.8965517241377662
1999-02-10,50.4375,52.59375,48.75,51.1875,26385450.0,0.07620817843868002,0.19512195121946144
1999-02-11,51.75,53.625,49.5,51.46875,53870625.0,0.07971014492755402,-0.06818181818180165
1999-02-12,50.25,53.15625,49.3125,52.40625,43829093.75,0.07649253731345121,0.5609756097559516
1999-02-16,53.8125,57.375,52.875,56.4375,81420500.0,0.08362369337980796,0.5833333333332037
1999-02-17,55.5,58.3125,53.15625,54.375,45051500.0,0.09290540540542175,-0.21818181818177587
1999-02-18,54.84375,55.875,52.5,53.8125,24646125.0,0.061538461538478646,-0.305555555555465
1999-02-19,54.375,54.5625,52.125,52.5,33376000.0,0.04482758620691412,-0.7692307692304536
1999-02-22,52.40625,53.8125,50.53125,52.78125,31872837.5,0.06261180679787119,0.11428571428567945
1999-02-23,53.15625,54.65625,52.125,52.6875,27397500.0,0.04761904761906553,-0.185185185185112
1999-02-24,52.6875,54.9375,52.125,52.78125,25282218.75,0.05338078291816743,0.03333333333332148
1999-02-25,52.5,54.75,49.59375,50.53125,27084750.0,0.09821428571430289,-0.3818181818181078
1999-02-26,49.875,49.875,42.46875,44.34375,52967131.25,0.14849624060152083,-0.7468354430378739
1999-03-01,44.25,46.5,41.625,45.75,40357600.0,0.11016949152544384,0.3076923076922446
1999-03-02,46.40625,48.375,43.875,44.4375,31363987.5,0.09696969696971643,-0.43749999999990274
1999-03-03,45.0,45.9375,42.0,43.875,25821900.0,0.08750000000002027,-0.28571428571421315
1999-03-04,43.6875,45.9375,43.59375,44.0625,32347750.0,0.05364806866954956,0.15999999999993172
1999-03-05,45.375,47.90625,44.625,47.53125,26158031.25,0.0723140495867973,0.6571428571426569
1999-03-08,47.625,52.21875,47.53125,51.75,47668650.0,0.09842519685041264,0.8799999999998123
1999-03-09,51.46875,54.46875,45.5625,45.5625,53453925.0,0.17304189435338582,-0.6631578947367677
1999-03-10,46.5,52.40625,46.3125,52.125,64304875.0,0.13104838709679287,0.9230769230767716
1999-03-11,52.3125,53.8125,48.0,49.03125,35694750.0,0.1111111111111281,-0.564516129032161
1999-03-12,49.3125,51.1875,48.46875,49.5,25103100.0,0.0551330798479279,0.06896551724135394
1999-03-15,49.5,50.71875,48.09375,48.75,16172000.0,0.05303030303032216,-0.28571428571417684
1999-03-16,49.125,52.6875,48.75,50.625,25407000.0,0.08015267175574392,0.3809523809522842
1999-03-17,50.4375,52.875,50.34375,51.75,17971050.0,0.05018587360596679,0.5185185185183137
1999-03-18,51.1875,51.375,49.03125,49.5,12276000.0,0.04578754578756443,-0.7199999999996928
1999-03-19,50.625,51.0,47.4375,48.09375,26130937.5,0.07037037037038874,-0.7105263157892742
1999-03-22,47.625,48.9375,45.0,46.3125,28083900.0,0.08267716535434996,-0.33333333333324866
1999-03-23,46.125,46.40625,42.84375,43.78125,20337850.0,0.07723577235774358,-0.6578947368419206
1999-03-24,43.875,44.625,41.4375,43.59375,39443625.0,0.07264957264959379,-0.08823529411761938
1999-03-25,44.8125,46.6875,44.34375,45.9375,24466312.5,0.05230125523014667,0.4799999999997952
1999-03-26,45.5625,45.65625,42.75,43.5,13574900.0,0.06378600823047323,-0.7096774193545945
