Date,adjopen,adjhigh,adjlow,adjclose,amount,amp,body
1999-01-04,1918.6444749832153,2052.0261764526367,1905.8193113803864,2049.461143732071,78721475.0,0.07620320855615022,0.8947368421052571
1999-01-05,2013.5506856441498,2093.0666999816895,1939.1647367477417,2005.8555874824524,93082437.5,0.07643312101910874,-0.04999999999999968
1999-01-06,2013.5506856441498,2013.5506856441498,1900.6892459392548,1934.03467130661,52742300.0,0.056050955414013205,-0.7045454545454484
1999-01-07,1908.3843441009521,2016.1157183647156,1890.4291150569916,1975.0751948356628,34693312.5,0.06586021505376394,0.530612244897955
1999-01-08,1993.0304238796234,2010.985652923584,1969.9451293945312,2003.2905547618866,30981293.75,0.020592020592021084,0.2499999999999939
1999-01-11,1990.4653911590576,2016.1157183647156,1990.4653911590576,2010.985652923584,20580000.0,0.012886597938144825,0.7999999999999688
1999-01-12,1993.0304238796234,2013.5506856441498,1990.4653911590576,1998.160489320755,24319406.25,0.011583011583012079,0.2222222222222126
1999-01-13,1913.5144095420837,2016.1157183647156,1892.9941477775574,2013.5506856441498,25335875.0,0.06434316353887448,0.8124999999999934
1999-01-14,2005.8555874824524,2057.1562418937683,1951.9899003505707,1957.1199657917023,48932143.75,0.05242966751918206,-0.4634146341463371
1999-01-15,1964.8150639533997,2018.6807510852814,1964.8150639533997,2008.4206202030182,23010412.5,0.027415143603133657,0.8095238095237944
1999-01-19,2005.8555874824524,2082.8065690994263,1995.5954566001892,2067.4163727760315,51513475.0,0.043478260869565695,0.7058823529411684
1999-01-20,2082.8065690994263,2082.8065690994263,2000.7255220413208,2016.1157183647156,33984675.0,0.03940886699507435,-0.8124999999999901
1999-01-21,2005.8555874824524,2028.9408819675446,1964.8150639533997,1985.335325717926,41230012.5,0.03196930946291608,-0.319999999999995
1999-01-22,1975.0751948356628,2010.985652923584,1959.684998512268,1990.4653911590576,39202550.0,0.02597402597402647,0.29999999999999416
1999-01-25,1990.4653911590576,2077.6765036582947,1985.335325717926,2052.0261764526367,44455000.0,0.04639175257732007,0.6666666666666595
1999-01-26,2049.461143732071,2072.546438217163,2005.8555874824524,2005.8555874824524,31871387.5,0.03254067584480648,-0.6538461538461441
1999-01-27,2016.1157183647156,2028.9408819675446,1964.8150639533997,2016.1157183647156,48663225.0,0.031806615776081903,0.0
1999-01-28,2005.8555874824524,2054.5912091732025,1918.6444749832153,2010.985652923584,33079900.0,0.06777493606138153,0.037735849056603495
1999-01-29,2010.985652923584,2013.5506856441498,1934.03467130661,1959.684998512268,23335425.0,0.039540816326531086,-0.6451612903225725
1999-02-01,1951.9899003505707,1990.4653911590576,1949.4248676300049,1964.8150639533997,24105062.5,0.021024967148489334,0.3124999999999924
1999-02-02,1959.684998512268,1964.8150639533997,1882.7340168952942,1885.29904961586,31825500.0,0.04188481675392719,-0.906249999999989
1999-02-03,1867.3438205718994,2021.2457838058472,1857.0836896896362,1954.5549330711365,47196375.0,0.0879120879120884,0.5312499999999968
1999-02-04,1949.4248676300049,1980.2052602767944,1882.7340168952942,1895.5591804981232,47494606.25,0.05000000000000049,-0.5526315789473628
1999-02-05,1898.124213218689,1908.3843441009521,1831.4333624839783,1890.4291150569916,42672300.0,0.04054054054054104,-0.0999999999999987
1999-02-08,1898.124213218689,1941.7297694683075,1857.0836896896362,1903.2542786598206,37721425.0,0.0445945945945951,0.06060606060605989
1999-02-09,1913.5144095420837,1913.5144095420837,1780.1327080726624,1792.9578716754913,61546950.0,0.06970509383378065,-0.9038461538461471
