Date,adjopen,adjhigh,adjlow,adjclose,amount,amp,body
1994-01-06,7.209999999998963,7.529999999998917,6.799999999999021,6.95,1281858.0,0.10124826629693473,-0.3561643835597855
1994-01-07,7.04999999999903,7.449999999998975,6.9599999999990425,7.27,1281083.0499999998,0.06950354609942277,0.44897959183785896
1994-01-10,7.499999999998989,7.669999999998966,7.359999999999008,7.42,716044.84,0.041333333333461106,-0.25806451612497466
1994-01-11,7.449999999998954,7.47999999999895,7.099999999999002,7.12,269456.4,0.05100671140952347,-0.8684210526266605
1994-01-12,7.079999999999001,7.319999999998967,7.039999999999007,7.09,208616.16,0.03954802259900568,0.03571428571773105
1994-01-13,7.119999999999015,7.3699999999989805,7.119999999999015,7.23,405566.85000000003,0.0351123595506973,0.44000000000224226
1994-01-14,7.309999999998907,7.339999999998903,6.519999999999025,6.69,385691.88,0.11217510259930069,-0.7560975609734673
1994-01-17,6.849999999998977,6.879999999998973,6.609999999999014,6.7,135407.0,0.03941605839430067,-0.5555555555497946
1994-01-18,6.609999999998955,6.679999999998943,6.19999999999902,6.32,123132.56000000001,0.07261724659620672,-0.604166666663327
1994-01-19,6.279999999998964,6.279999999998964,5.899999999999027,6.06,116618.64,0.06050955414027691,-0.5789473684168994
1994-01-20,5.969999999999015,6.099999999998993,5.799999999999043,6.06,129605.21999999999,0.05025125628156605,0.3000000000023328
1994-01-21,5.999999999999032,6.299999999998984,5.979999999999036,6.2,130131.8,0.05333333333349102,0.6250000000011746
1994-01-24,6.399999999998997,6.399999999998997,6.229999999999023,6.38,110125.18,0.02656250000015209,-0.1176470588169548
1994-01-25,6.349999999998969,6.449999999998953,6.149999999999002,6.16,88704.0,0.04724409448833896,-0.6333333333278898
1994-01-26,6.089999999999013,6.34999999999897,6.0199999999990235,6.17,50131.25,0.054187192118381945,0.24242424242653735
1994-01-27,6.149999999998989,6.19999999999898,6.059999999999002,6.08,21523.2,0.022764227642435405,-0.49999999998928507
1994-01-28,6.099999999998973,6.149999999998966,5.899999999999007,5.94,59904.9,0.040983606557534316,-0.639999999993437
1994-01-31,5.799999999998984,5.87999999999897,5.58999999999902,5.71,43670.08,0.05000000000016383,-0.3103448275816867
1994-02-01,5.709999999999007,5.839999999998984,5.649999999999017,5.75,75497.5,0.03327495621733212,0.21052631579362902
1994-02-02,5.809999999999063,6.209999999998998,5.809999999999063,6.2,199317.6,0.06884681583492791,0.9750000000000637
1994-02-03,6.199999999999016,6.439999999998978,6.0999999999990315,6.3,293082.3,0.05483870967757188,0.2941176470608981
1994-02-04,6.349999999998993,6.399999999998986,6.239999999999011,6.31,108513.06999999999,0.0251968503938544,-0.24999999999218694
1994-02-14,6.609999999998959,6.719999999998941,6.239999999999017,6.35,159321.5,0.0726172465962068,-0.5416666666634568
1994-02-15,6.249999999999053,6.6199999999989965,6.249999999999053,6.6,367930.19999999995,0.05920000000015042,0.9459459459460924
1994-02-16,6.749999999998966,6.789999999998961,6.519999999999001,6.53,596855.06,0.04000000000014236,-0.814814814808089
1994-02-17,6.499999999998985,6.569999999998974,6.309999999999014,6.4,162835.2,0.04000000000014789,-0.38461538461005756
1994-02-18,6.409999999998999,6.429999999998995,6.249999999999024,6.4,84134.40000000001,0.02808112324508133,-0.0555555555496936
1994-02-21,6.349999999998984,6.349999999998984,6.159999999999014,6.25,66081.25,0.02992125984267241,-0.5263157894656495
1994-02-22,6.1599999999990285,6.499999999998974,6.1599999999990285,6.34,137945.72,0.05519480519495845,0.5294117647072669
1994-02-23,6.349999999998982,6.3999999999989745,6.209999999999004,6.24,44484.96,0.02992125984267256,-0.5789473684127362
1994-02-24,6.199999999999016,6.3299999999989955,6.159999999999022,6.3,62483.4,0.027419354838866587,0.588235294120066
1994-02-25,6.449999999998993,6.449999999998993,6.20999999999903,6.4,154905.6,0.03720930232573073,-0.2083333333283001
1994-02-28,6.199999999999,6.589999999998937,6.179999999999003,6.2,411667.60000000003,0.06612903225821508,2.439241220926985e-12
1994-03-01,6.319999999998964,6.319999999998964,6.009999999999014,6.1,109379.09999999999,0.04905063291154298,-0.7096774193493227
1994-03-02,6.079999999998992,6.14999999999898,5.949999999999013,6.03,112966.02,0.03289473684226426,-0.24999999999375067
1994-03-03,5.949999999998974,6.059999999998955,5.749999999999009,5.8,53853.0,0.05210084033629372,-0.4838709677371504
1994-03-04,5.799999999999,5.8799999999989865,5.699999999999017,5.8,45872.2,0.03103448275878785,5.556049447649746e-12
1994-03-07,5.779999999998986,5.789999999998984,5.699999999999,5.7,3864.6,0.015570934256225622,-0.8888888888679024
1994-03-08,5.719999999998973,5.859999999998949,5.499999999999012,5.57,62311.590000000004,0.06293706293722694,-0.4166666666627294
1994-03-09,5.599999999998943,5.689999999998927,5.259999999999007,5.3,51219.2,0.07678571428587931,-0.6976744186007005
1994-03-10,5.409999999998949,5.669999999998899,5.109999999999008,5.15,58241.350000000006,0.10351201478759622,-0.46428571428309945
1994-03-11,5.1499999999990465,5.569999999998969,4.9999999999990745,5.4,249663.6,0.11067961165065814,0.43859649122905536
1994-03-14,5.99999999999913,6.999999999998985,5.99999999999913,6.9,1366848.6,0.16666666666680563,0.9000000000001009
1994-03-15,7.249999999998868,7.399999999998845,6.239999999999026,6.4,1075692.8,0.16000000000011588,-0.7327586206881612
1994-03-16,6.2299999999990705,6.749999999998993,6.2299999999990705,6.7,777548.4,0.08346709470319685,0.9038461538463386
1994-03-17,6.769999999998925,6.779999999998924,6.249999999999008,6.3,169016.4,0.07828655834577869,-0.8867924528266281
1994-03-18,6.04999999999902,6.349999999998972,5.999999999999028,6.18,129242.34,0.057851239669577274,0.3714285714303687
1994-03-21,5.999999999998983,6.159999999998956,5.889999999999001,5.9,98943.0,0.04500000000015917,-0.3703703703652935
1994-03-22,5.809999999999023,5.999999999998991,5.729999999999038,5.95,56721.35,0.04647160068863207,0.5185185185203083
1994-03-23,5.97999999999896,5.989999999998958,5.709999999999007,5.75,40089.0,0.04682274247507579,-0.8214285714220675
1994-03-24,5.699999999998995,5.959999999998948,5.599999999999012,5.67,58145.85,0.06315789473700643,-0.08333333333032444
1994-03-25,5.879999999998977,5.879999999998977,5.569999999999031,5.75,64262.0,0.05272108843553514,-0.4193548387050976
1994-03-28,5.649999999998995,5.739999999998979,5.499999999999021,5.62,70238.76,0.042477876106364214,-0.12499999999531305
1994-03-29,5.649999999999019,5.839999999998986,5.619999999999024,5.76,80997.12,0.03893805309751519,0.5000000000022731
1994-03-30,5.799999999998975,5.849999999998966,5.619999999999007,5.66,75170.46,0.039655172413958564,-0.6086956521669181
1994-03-31,5.709999999998986,5.749999999998979,5.579999999999009,5.63,47353.93,0.029772329247105107,-0.4705882352854672
1994-04-01,5.659999999998995,5.699999999998988,5.549999999999014,5.63,50985.28,0.026501766784624355,-0.19999999999200058
1994-04-04,5.669999999998987,5.749999999998973,5.5999999999989996,5.6,47812.799999999996,0.026455026455198243,-0.46666666665688905
1994-04-05,5.619999999999028,5.849999999998988,5.619999999999028,5.78,58204.600000000006,0.04092526690408513,0.6956521739143664
1994-04-06,5.779999999998982,5.779999999998982,5.599999999999014,5.68,34875.2,0.031141868512278403,-0.5555555555469142
1994-04-07,5.749999999999002,5.949999999998967,5.679999999999014,5.76,178513.91999999998,0.04695652173929622,0.037037037040602926
1994-04-08,5.7999999999989855,5.8499999999989765,5.669999999999009,5.72,43500.6,0.031034482758787618,-0.44444444443642034
1994-04-11,5.679999999998987,5.689999999998986,5.559999999999008,5.61,35242.020000000004,0.02288732394383415,-0.5384615384496956
1994-04-12,5.549999999999023,5.6999999999989965,5.539999999999025,5.68,25241.92,0.028828828829003797,0.8125000000011711
