,CMCSA.O,AMGN.O,INTU.O,CSGP.O,CPRT.O,AMAT.O,ODFL.O,COST.O,AEP.O,MNST.O,EXC.O,BIIB.O,CSX.O,FAST.O,INTC.O,CSCO.O,MCHP.O,MAR.O,KLAC.O,CCEP.O,HON.O,ASML.O,CTAS.O,ADP.O,AZN.O,MSFT.O,BKNG.O,ADI.O,AMD.O,IDXX.O,CDNS.O,ADBE.O,EA.O,CTSH.O,ADSK.O,AMZN.O,GILD.O,AAPL.O,LRCX.O
2024-05-21,0.07555440343470168,0.0002316499652287527,2.8046049884875197e-14,1.4852115724866458e-12,6.429010327268003e-13,3.379618425549722e-13,0.0,0.2410585675023658,0.07716649204255521,4.576901004000266e-13,0.06694039463196388,0.07227571408378318,1.0138900548085552e-13,0.0,0.0,0.0,0.0,5.847277155801743e-13,1.4573632460120702e-13,8.397068462040954e-14,5.554006208721695e-12,3.54561651783525e-13,2.3657122774482046e-13,3.88318529483772e-13,0.292618816113515,1.7910174008180978e-13,5.025701929012135e-14,0.02618127205171619,0.008522615846427706,0.0,8.78118566362306e-15,1.4579763403356158e-13,6.719029234759857e-13,0.0,0.0,1.389786061941528e-13,0.13945007431555217,0.0,5.944120391048246e-13
2024-05-22,0.07498395431134962,0.00022778773973729227,2.8166281817792747e-14,1.491944394705933e-12,6.318200901025293e-13,3.362433453776093e-13,0.0,0.24148714537308988,0.07626365140019942,4.555698017001327e-13,0.06590352699211509,0.07153252617086134,1.0433517717321534e-13,0.0,0.0,0.0,0.0,5.798823442884801e-13,1.4707826284690457e-13,8.315959710943017e-14,5.538039066408025e-12,3.536527775067429e-13,2.373392355314708e-13,3.9145490146712484e-13,0.2913938803030753,1.7983027594444377e-13,5.032429079684292e-14,0.029041579249700772,0.008572406117656348,0.0,8.869584729480404e-15,1.4651720209882595e-13,7.051369619474527e-13,0.0,0.0,1.3904903589600157e-13,0.14059354233001053,0.0,5.95870289097295e-13
2024-05-23,0.0756610737865949,0.00022891914605844196,2.8233446886575043e-14,1.4875505784544952e-12,6.358778918722105e-13,3.408089512291047e-13,0.0,0.2433042178181883,0.07550944173397521,4.581755678049668e-13,0.06532490676104816,0.0702663732746598,1.0426164477619408e-13,0.0,0.0,0.0,0.0,5.796282781009681e-13,1.4793406957935944e-13,8.400330511467626e-14,5.523916137151706e-12,3.6342055209089665e-13,2.3882012370286383e-13,3.931788819415818e-13,0.2932955773205879,1.809476690695946e-13,5.008780976651736e-14,0.028775915271838138,0.008429338266363802,0.0,9.05511408342793e-15,1.4845249148734022e-13,7.114501465590579e-13,0.0,0.0,1.3946417259870446e-13,0.1392042366084602,0.0,5.997332097821967e-13
2024-05-24,0.07514271300682175,0.00022768532974406212,2.579324833076592e-14,1.4868786852292403e-12,6.397367894603153e-13,3.4428595034226484e-13,0.0,0.24659284006665658,0.07500320019490017,4.572100698679643e-13,0.0645151815704361,0.06995817497960846,1.0479209809978085e-13,0.0,0.0,0.0,0.0,5.890264364776936e-13,1.5014470978436923e-13,8.389731280350907e-14,5.5142842059157375e-12,3.707603862773948e-13,2.335108157659815e-13,3.878675837787237e-13,0.2936904810943378,1.8169554003252113e-13,5.0493033891086554e-14,0.02843190470980665,0.008712563093055476,0.0,9.01318739200807e-15,1.4555844854109804e-13,7.126250352396533e-13,0.0,0.0,1.3878149357705563e-13,0.13772525594240104,0.0,6.055494982361137e-13
2024-05-28,0.0,0.0017403503442005018,1.343643928609245e-12,5.491905831475624e-12,1.1799759647078964e-12,0.0,1.884563676185702e-12,0.4244897594084478,0.0,1.7765855115270343e-12,0.0,0.0,1.5364810606056196e-12,1.3094260781745855e-13,1.7086982346424155e-12,3.32852601262026e-13,0.0,5.646251148491759e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.36981898192811724,0.0249585522634687,9.113859455874271e-13,0.09600411324959406,3.9512945593323195e-12,1.2942900111600691e-12,0.0,0.0,4.932471328818496e-13,0.08298824280588273,2.007092212935207e-12,0.0,0.0,0.0,2.7939609816148e-12
2024-05-29,0.0,0.0017342644630612952,1.3522705022432146e-12,5.334852793608002e-12,1.1776792926614001e-12,0.0,1.880118310466827e-12,0.42495371795507036,0.0,1.8098564810046526e-12,0.0,0.0,1.5397258437855229e-12,1.3153389775735566e-13,1.6730297867516906e-12,3.3451199676782477e-13,0.0,5.560775634575473e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.3706450267471677,0.025124523698468352,9.063543645992375e-13,0.09470560032702055,3.837865208944275e-12,1.2881648567205828e-12,0.0,0.0,4.982729921923865e-13,0.08283686678211656,2.0071780842151733e-12,0.0,0.0,0.0,2.7677554442767322e-12
2024-05-30,0.0,0.0017503721705694646,1.2645242474625857e-12,5.230124066856943e-12,1.1790880345447394e-12,0.0,1.8873704094915588e-12,0.4269215329423478,0.0,1.7678619673556274e-12,0.0,0.0,1.5328845149614401e-12,1.3154505648521553e-13,1.6659059292295857e-12,3.327142065852677e-13,0.0,5.538187255091072e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.37167387298973553,0.0241242553774138,9.056049701259468e-13,0.09487807040615197,3.851111557762841e-12,1.2837781696874715e-12,0.0,0.0,4.923887019022613e-13,0.08065189608704694,1.912580851797034e-12,0.0,0.0,0.0,2.7431639766013955e-12
2024-05-31,0.0,0.001766544127500837,1.2860211759801037e-12,5.136914416087547e-12,1.1829276367681565e-12,0.0,1.8985444228992717e-12,0.421199114144572,0.0,1.7792051084985916e-12,0.0,0.0,1.5486701786399505e-12,1.3291132881685792e-13,1.690809310509737e-12,3.33186273252846e-13,0.0,5.553817361789158e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.37517037721069263,0.023987639937882953,9.04684497301555e-13,0.09607589427508963,3.8285003819443e-12,1.267898826058258e-12,0.0,0.0,4.952068816668549e-13,0.08180043027763328,1.91551018964528e-12,0.0,0.0,0.0,2.672275759197129e-12
2024-06-03,0.0,0.0017649359448745478,1.2578428058351643e-12,5.098189215278923e-12,1.1667293754965772e-12,0.0,1.8233811863039277e-12,0.42150974314013995,0.0,1.767485371468838e-12,0.0,0.0,1.5133603958289544e-12,1.287683179379151e-13,1.6501353189327718e-12,3.3225124756819016e-13,0.0,5.453797565377686e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.3775509193115257,0.02375093687020666,8.96218303655563e-13,0.09456966523687163,3.729097434541673e-12,1.2488124863450107e-12,0.0,0.0,4.926368131371546e-13,0.08085379947007483,1.9910701985958916e-12,0.0,0.0,0.0,2.665295335649001e-12
2024-06-04,0.13003619439686823,0.0,0.0,1.411667051293532e-12,3.0391640064493e-13,0.0,3.797792023354715e-13,0.3261173794796662,0.0,0.0,1.5258337331797676e-13,3.853801399365548e-13,9.709967273047355e-14,8.580442061620168e-14,9.586293246027517e-13,0.0,2.0424808356124882e-13,3.4757848590407855e-13,0.0,0.0,0.0,0.03039836492909957,0.0,0.0,0.0,0.0,1.8965609790110027e-15,0.11232459390542845,6.177537661641343e-13,3.230148624706192e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2078307646580522e-13,0.40112346729012777,5.292525451098054e-14
2024-06-05,0.12740274397157444,0.0,0.0,1.3879626457614857e-12,3.0669307492638177e-13,0.0,3.84439127822583e-13,0.3256386249568421,0.0,0.0,1.4879218613447227e-13,3.8584884937352217e-13,9.697566824770646e-14,8.609136227698967e-14,9.730025661445566e-13,0.0,2.0290456676510836e-13,3.4756826443834843e-13,0.0,0.0,0.0,0.03296848776257756,0.0,0.0,0.0,0.0,1.892755379631351e-15,0.11366631483567813,6.353677624133435e-13,3.229828758626961e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1908488233661808e-13,0.40032382846816367,5.519242146094233e-14
2024-06-06,0.12699993343977523,0.0,0.0,1.3681193828790477e-12,3.0326515688915127e-13,0.0,3.711059560212193e-13,0.328441374855465,0.0,0.0,1.4749701366142683e-13,3.7761883133891923e-13,9.666644655487848e-14,8.441673439336723e-14,9.602994972165465e-13,0.0,2.0060561908036489e-13,3.459866727786084e-13,0.0,0.0,0.0,0.03327944609107388,0.0,0.0,0.0,0.0,1.8798004067625955e-15,0.11434315733452087,6.368228629244159e-13,3.238395205854772e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1886520607436716e-13,0.39693608827406474,5.4575945378697673e-14
2024-06-07,0.12617917540000861,0.0,0.0,1.3482547809017686e-12,3.037947372904077e-13,0.0,3.6689671114229405e-13,0.3283818514482775,0.0,0.0,1.4554913267021643e-13,3.655987856611337e-13,9.561221901701355e-14,8.395030208882864e-14,9.66852021299298e-13,0.0,1.9878005814853588e-13,3.433395474316609e-13,0.0,0.0,0.0,0.03239572965656571,0.0,0.0,0.0,0.0,1.8787291713925424e-15,0.11265810107331414,6.386404501139125e-13,3.22441200194357e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2000705585011757e-13,0.40038514241676815,5.4406285621465465e-14
2024-06-10,0.12644271809962204,0.0,0.0,1.3609092745688568e-12,3.047965522210947e-13,0.0,3.7494941160195746e-13,0.33158868050009616,0.0,0.0,1.4665434843613402e-13,3.688657608690747e-13,9.676072881999883e-14,8.381985724477094e-14,9.784991624733063e-13,0.0,2.0319260812060583e-13,3.480467159467622e-13,0.0,0.0,0.0,0.03302702021770723,0.0,0.0,0.0,0.0,1.8788189859935054e-15,0.11367795201773913,6.139464861211163e-13,3.3154306914143323e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2181150906037102e-13,0.39526362915974106,5.705393874529489e-14
2024-06-11,0.0,0.0,0.0,5.9957461987279735e-12,4.086358282502806e-14,0.09072121772159057,1.023764318989699e-12,0.7890194103966551,0.0,0.0,0.0,1.6268232797027367e-12,9.933560564943665e-13,5.419842488655269e-13,1.3502397269356268e-12,1.1272858718834248e-12,7.33289714336948e-13,9.651772988994602e-13,0.0,0.0,0.0,2.5443659821980833e-11,0.0,0.0,0.0,0.0,1.8423276754957872e-13,0.04849756327335016,2.7254498110832878e-12,1.0595874509709146e-12,0.0,0.0,0.07176180858440685,0.0,0.0,0.0,2.5423670501366624e-13,0.0,8.801158126026807e-14
2024-06-12,0.0,0.0,0.0,6.059232826934059e-12,4.1268832999640285e-14,0.093608731536755,1.0273841758761923e-12,0.7864313909988487,0.0,0.0,0.0,1.6595430110603072e-12,9.945819162825886e-13,5.519393423992633e-13,1.3412155608408062e-12,1.1218874465891588e-12,7.399276010111646e-13,9.799521654421152e-13,0.0,0.0,0.0,2.6210621183677648e-11,0.0,0.0,0.0,0.0,1.882119608394369e-13,0.04886255426394198,2.743229402698067e-12,1.0748680564745625e-12,0.0,0.0,0.07109732315537773,0.0,0.0,0.0,2.5169952131946855e-13,0.0,9.120775928961123e-14
2024-06-13,0.0,0.0,0.0,5.883714345769991e-12,4.0743982038841985e-14,0.09380699012114145,1.0189151642243954e-12,0.7867083489401836,0.0,0.0,0.0,1.6869147712298805e-12,9.9010750797243e-13,5.51283174205695e-13,1.3315079886329457e-12,1.1222713754702055e-12,7.283865413346857e-13,9.986794049962598e-13,0.0,0.0,0.0,2.5880154368661313e-11,0.0,0.0,0.0,0.0,1.877033103811948e-13,0.048080636717080315,2.7443612564232107e-12,1.0604999336064669e-12,0.0,0.0,0.07140402417702862,0.0,0.0,0.0,2.4927966171554867e-13,0.0,9.151607653420062e-14
2024-06-14,0.0,0.0,0.0,5.736739793096567e-12,4.05228695414291e-14,0.09283124813239164,1.0095353635190295e-12,0.7891888538076127,0.0,0.0,0.0,1.6576480791672846e-12,9.713931501351287e-13,5.362003697075612e-13,1.3201153495349956e-12,1.1169466612205827e-12,7.110275000177653e-13,9.862584525312328e-13,0.0,0.0,0.0,2.5062228571660413e-11,0.0,0.0,0.0,0.0,1.8630129684509888e-13,0.04710623876616397,2.7171776637287245e-12,1.047365801302239e-12,0.0,0.0,0.0708736592503854,0.0,0.0,0.0,2.561658037769761e-13,0.0,9.054260171241326e-14
2024-06-17,0.0,0.0,0.0,5.598221881175407e-12,4.079444808348766e-14,0.0937435605412243,1.0017808582838977e-12,0.7889398810289326,0.0,0.0,0.0,1.596875762043368e-12,9.701845999480563e-13,5.398708743963437e-13,1.3237335561114718e-12,1.101088122774642e-12,6.982472893769128e-13,9.933549200489105e-13,0.0,0.0,0.0,2.5291414935850408e-11,0.0,0.0,0.0,0.0,1.8808706573390353e-13,0.04666823766787655,2.6573776644725022e-12,1.0329450921653137e-12,0.0,0.0,0.07064832071859073,0.0,0.0,0.0,2.4940776817228136e-13,0.0,9.23143912202108e-14
2024-06-18,1.6390805885166048e-12,1.188200155186046e-13,1.4895722323352181e-12,0.0,0.0,0.10043268880473127,0.0,0.6341355427895741,4.86553690817244e-13,0.0,5.595007247248736e-13,4.1573381943683483e-13,4.755319304816019e-13,0.0,0.0,1.0846132235529012e-12,0.0,0.0,0.0,1.5993748190631388e-12,4.588229334793979e-13,2.655756745515366e-12,8.393358454103411e-13,2.2969887043514126e-13,1.2497911026040662e-12,6.802546641952185e-13,0.0,1.6715911491098834e-12,0.0,0.0,5.417398418862717e-13,0.016064669266646528,0.12671114794529348,0.0,0.0,5.632341714633303e-13,0.0,0.12265595120027294,0.0
2024-06-20,1.7018769979526334e-12,1.2180869123742883e-13,1.5236494999823105e-12,0.0,0.0,0.09844704902085906,0.0,0.6357785146006499,4.943710296396155e-13,0.0,5.671669666977144e-13,4.2445865046290153e-13,4.854383540993091e-13,0.0,0.0,1.1158133912762142e-12,0.0,0.0,0.0,1.623172633263099e-12,4.672150235113086e-13,2.661343929866985e-12,8.442415433753587e-13,2.340826643588494e-13,1.2673612060025404e-12,6.876013125940477e-13,0.0,1.6498727941878099e-12,0.0,0.0,5.349907541443243e-13,0.01628327852056295,0.1280035245209461,0.0,0.0,5.803951356830481e-13,0.0,0.12148763331999714,0.0
2024-06-21,1.7514206541149364e-12,1.2261401095112678e-13,1.582563788756858e-12,0.0,0.0,0.09775243468946967,0.0,0.6330305388351691,4.957067800889253e-13,0.0,5.714927487858184e-13,4.266541102228866e-13,4.928662141914753e-13,0.0,0.0,1.1432762139508245e-12,0.0,0.0,0.0,1.6764443228375125e-12,4.750423616913882e-13,2.6577251165604295e-12,8.570131958115805e-13,2.387923960228916e-13,1.2881278062196862e-12,7.024045593891914e-13,0.0,1.6813105572676023e-12,0.0,0.0,5.413130194694993e-13,0.01681358721965751,0.13071050766383668,0.0,0.0,5.969199628942138e-13,0.0,0.1216929315745656,0.0
2024-06-24,1.7519393836671104e-12,1.2662643212307464e-13,1.5623227404786468e-12,0.0,0.0,0.09546779622618896,0.0,0.6331060605985434,5.020624470847348e-13,0.0,5.807020950422653e-13,4.317341770661119e-13,4.900609043758008e-13,0.0,0.0,1.1433729952817443e-12,0.0,0.0,0.0,1.7018059856162693e-12,4.769504412236651e-13,2.5698011593846525e-12,8.602798172343493e-13,2.400479480590616e-13,1.2965134974147576e-12,6.993165112692015e-13,0.0,1.6629559614982636e-12,0.0,0.0,5.257422326463476e-13,0.01652629774427655,0.13278953320291328,0.0,0.0,5.860125085109547e-13,0.0,0.12211031221086963,0.0
2024-06-25,1.7354661684735263e-12,1.2615540947769135e-13,1.5672382843677242e-12,0.0,0.0,0.09659371673564858,0.0,0.6339057477004155,4.913097748847315e-13,0.0,5.681191614983774e-13,4.2211634748932315e-13,4.791402342354683e-13,0.0,0.0,1.1373822184384528e-12,0.0,0.0,0.0,1.674862453995928e-12,4.702921117001699e-13,2.6052435546443626e-12,8.586863712388583e-13,2.375212480801846e-13,1.2931600190784318e-12,6.992703227489819e-13,0.0,1.6643354113297314e-12,0.0,0.0,5.259185057142703e-13,0.0164898247561687,0.13125497604206832,0.0,0.0,5.841254448328413e-13,0.0,0.1217557347485586,0.0
2024-06-26,3.014214344674197e-12,0.07766436811242397,3.196662091157968e-12,0.0,2.280574964846866e-12,9.055693937709102e-12,0.0,0.1182327566142991,2.228797904029268e-12,0.0,4.079482743731091e-12,0.0,3.737017226460448e-12,0.0,0.0,0.12701926827768528,0.0,0.0,4.624253593324447e-12,8.673692443309e-12,0.0,0.0,5.81547512867226e-12,4.322280952425025e-12,0.05489642939213314,3.939646614548222e-12,0.0,2.3038119191098677e-12,0.0,1.5753318074013152e-12,0.0,0.0016751290678517431,0.21072294443526277,0.0,0.01743740423322988,2.363095470708841e-11,0.13981894457510552,0.14261385131470364,0.10991890404222114
2024-06-27,3.023627863747172e-12,0.0780011374449478,3.2717306971263085e-12,0.0,2.2895469390196765e-12,9.08380047253251e-12,0.0,0.11755649602777105,2.2614507433821482e-12,0.0,4.074068167827139e-12,0.0,3.745080086864926e-12,0.0,0.0,0.12881798431096783,0.0,0.0,4.640365185319123e-12,8.593908464901834e-12,0.0,0.0,5.858741638515329e-12,4.315888741297874e-12,0.0543558214423366,3.951777275528953e-12,0.0,2.295636984742298e-12,0.0,1.5950504829196168e-12,0.0,0.001735167953593872,0.20947326837053054,0.0,0.017493160244533772,2.418591362708708e-11,0.13906596391459478,0.14340434026504725,0.11009665994248992
2024-06-28,3.099913622838142e-12,0.07786302826127797,3.307941265259402e-12,0.0,2.2694220364099365e-12,9.239164395554432e-12,0.0,0.11772680534067617,2.252032009371691e-12,0.0,4.072404565674706e-12,0.0,3.801011271980517e-12,0.0,0.0,0.1292634707531944,0.0,0.0,4.705548539086032e-12,8.511122859220069e-12,0.0,0.0,5.77768439534696e-12,4.3506808535535165e-12,0.05434252543821219,3.9088367143294685e-12,0.0,2.31670279024985e-12,0.0,1.5766686428458496e-12,0.0,0.001766894494897973,0.2096463367971276,0.0,0.01780271938775489,2.3675352034154072e-11,0.1389251901656568,0.14138252602694332,0.11128050325139423
